contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate,ticker
AAPL241220P00240000,2024-10-18 19:00:05+00:00,240.0,10.45,10.4,10.55,-1.5500002,-12.916668,32.0,1582.0,0.19977606872558595,True,REGULAR,USD,2024-12-20,AAPL
AAPL241220P00245000,2024-10-18 17:24:14+00:00,245.0,13.3,13.4,13.6,-2.3000002,-14.74359,6.0,880.0,0.19208571594238283,True,REGULAR,USD,2024-12-20,AAPL
AAPL241220P00250000,2024-10-18 17:27:26+00:00,250.0,16.84,16.85,17.15,-2.6100006,-13.419026,68.0,3731.0,0.18421225952148437,True,REGULAR,USD,2024-12-20,AAPL
AAPL241220P00255000,2024-10-18 19:00:17+00:00,255.0,21.0,20.85,21.2,-2.92,-12.207358,6.0,214.0,0.1782308740234375,True,REGULAR,USD,2024-12-20,AAPL
AAPL241220P00260000,2024-10-16 13:30:43+00:00,260.0,28.46,25.15,25.6,0.0,0.0,1.0,17.0,0.17188328125000002,True,REGULAR,USD,2024-12-20,AAPL
AAPL241220P00265000,2024-10-16 14:01:39+00:00,265.0,35.03,29.85,31.0,0.0,0.0,2.0,1.0,0.22168747070312497,True,REGULAR,USD,2024-12-20,AAPL
AAPL241220P00270000,2024-10-01 15:10:35+00:00,270.0,45.43,34.75,35.3,0.0,0.0,1.0,0.0,0.19043778320312502,True,REGULAR,USD,2024-12-20,AAPL
AAPL241220P00280000,2023-10-12 15:09:32+00:00,280.0,97.8,92.9,94.45,0.0,0.0,,0.0,1.6622941690063477,True,REGULAR,USD,2024-12-20,AAPL
AAPL241220P00285000,2024-10-02 15:57:18+00:00,285.0,58.23,49.7,50.3,0.0,0.0,1.0,0.0,0.24829853271484376,True,REGULAR,USD,2024-12-20,AAPL
AAPL241220P00290000,2024-10-18 19:58:36+00:00,290.0,55.02,54.75,55.3,-8.299999,-13.108021,10.0,0.0,0.266608896484375,True,REGULAR,USD,2024-12-20,AAPL
AAPL241220P00295000,2024-07-26 15:34:58+00:00,295.0,76.6,67.65,69.2,0.0,0.0,2.0,0.0,0.6730379376220705,True,REGULAR,USD,2024-12-20,AAPL
AAPL241220P00300000,2024-09-13 14:16:21+00:00,300.0,77.0,71.55,73.15,0.0,0.0,5.0,0.0,0.6638217211914064,True,REGULAR,USD,2024-12-20,AAPL
AAPL241220P00305000,2023-07-17 18:52:31+00:00,305.0,111.27,127.25,130.1,0.0,0.0,,0.0,2.0865526351928705,True,REGULAR,USD,2024-12-20,AAPL
AAPL241220P00310000,2024-09-24 16:41:03+00:00,310.0,82.1,74.75,75.3,0.0,0.0,1.0,0.0,0.33399103515625,True,REGULAR,USD,2024-12-20,AAPL
AAPL241220P00320000,2024-10-14 19:50:16+00:00,320.0,88.4,84.75,85.3,0.0,0.0,3.0,0.0,0.36524072265625,True,REGULAR,USD,2024-12-20,AAPL
AAPL241220P00330000,2024-10-11 19:42:14+00:00,330.0,101.43,94.75,95.3,0.0,0.0,,,0.39502558105468755,True,REGULAR,USD,2024-12-20,AAPL
AAPL241220P00350000,2024-07-17 19:15:07+00:00,350.0,120.57,123.5,124.45,0.0,0.0,,0.0,0.9514775360107421,True,REGULAR,USD,2024-12-20,AAPL
AAPL250117C00005000,2024-10-17 18:06:01+00:00,5.0,227.0,228.9,231.1,0.0,0.0,2.0,15.0,0.500005,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00010000,2024-06-17 15:05:45+00:00,10.0,207.0,217.4,218.2,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00015000,2024-09-09 13:38:05+00:00,15.0,205.0,214.4,214.95,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00020000,2024-10-01 17:55:05+00:00,20.0,204.9,214.05,216.05,0.0,0.0,2.0,50.0,1.7968760156249999,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00025000,2024-09-17 15:48:09+00:00,25.0,192.12,207.15,207.85,0.0,0.0,1.0,16.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00030000,2024-07-12 19:47:42+00:00,30.0,201.5,185.4,187.5,0.0,0.0,1.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00035000,2024-06-04 18:28:19+00:00,35.0,161.27,187.05,187.8,0.0,0.0,4.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00040000,2024-09-23 15:23:10+00:00,40.0,189.1,194.25,196.3,0.0,0.0,1.0,2.0,1.5634787451171874,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00045000,2024-06-04 18:56:12+00:00,45.0,151.29,177.35,178.1,0.0,0.0,4.0,22.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00050000,2024-10-11 16:53:37+00:00,50.0,178.14,184.85,185.8,0.0,0.0,1.0,1201.0,1.3984405078125,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00055000,2024-10-01 17:56:50+00:00,55.0,170.65,179.75,181.15,0.0,0.0,3.0,1458.0,1.376956240234375,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00060000,2024-10-17 15:53:58+00:00,60.0,173.02,175.05,176.05,0.0,0.0,1.0,627.0,1.3364290991210934,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00065000,2024-09-23 16:58:45+00:00,65.0,162.6,170.1,171.15,0.0,0.0,1.0,578.0,1.2861363818359375,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00070000,2024-10-15 17:36:17+00:00,70.0,164.8,165.15,166.05,0.0,0.0,1.0,1003.0,1.2080117724609374,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00075000,2024-10-18 17:32:25+00:00,75.0,161.12,160.15,161.1,6.6900024,4.3320613,4.0,1715.0,1.1499065942382813,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00080000,2024-10-18 17:44:49+00:00,80.0,156.32,155.1,156.15,1.3700104,0.8841629,11.0,370.0,1.0888717431640624,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00085000,2024-10-16 14:04:34+00:00,85.0,146.5,150.05,151.25,0.0,0.0,4.0,328.0,1.0380907470703127,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00090000,2024-10-11 15:14:03+00:00,90.0,139.35,145.4,146.3,0.0,0.0,1.0,673.0,1.0293017285156252,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00095000,2024-09-27 14:32:07+00:00,95.0,135.11,140.45,141.4,0.0,0.0,8.0,2597.0,0.9904786108398438,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00100000,2024-10-18 19:15:49+00:00,100.0,136.48,135.55,136.45,2.7200012,2.0334938,2.0,5056.0,0.9526371923828124,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00105000,2024-10-18 15:04:15+00:00,105.0,131.2,130.7,132.0,4.75,3.7564256,5.0,708.0,0.9562992651367187,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00110000,2024-10-16 14:13:41+00:00,110.0,122.28,126.15,126.6,0.0,0.0,5.0,1194.0,0.9104012866210938,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00115000,2024-10-16 18:37:37+00:00,115.0,117.5,121.2,121.65,0.0,0.0,1.0,970.0,0.8696302099609375,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00120000,2024-10-18 15:00:43+00:00,120.0,116.35,115.9,116.75,2.369995,2.0793078,5.0,7895.0,0.8120135986328124,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00125000,2024-10-18 17:02:45+00:00,125.0,112.15,111.35,111.8,5.1100006,4.7739167,2.0,3535.0,0.7969991003417969,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00130000,2024-10-16 13:53:00+00:00,130.0,102.24,106.45,106.9,0.0,0.0,1.0,7447.0,0.7644066528320312,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00135000,2024-10-18 18:19:03+00:00,135.0,102.3,101.15,101.95,3.9700012,4.037426,2.0,8671.0,0.7106962524414062,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00140000,2024-10-17 14:49:07+00:00,140.0,93.41,96.25,97.1,0.0,0.0,1.0,8415.0,0.6826203613281252,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00145000,2024-10-16 18:07:07+00:00,145.0,87.88,91.35,92.15,0.0,0.0,1.0,4171.0,0.6501499829101562,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00150000,2024-10-18 18:01:47+00:00,150.0,87.6,86.3,87.2,3.6299973,4.322969,27.0,14352.0,0.6120644262695314,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00155000,2024-10-16 18:12:07+00:00,155.0,78.03,81.9,82.35,0.0,0.0,6.0,4439.0,0.6026651062011721,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00160000,2024-10-16 14:40:29+00:00,160.0,72.88,77.0,77.45,0.0,0.0,2.0,9401.0,0.5720257641601563,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00165000,2024-10-18 19:44:43+00:00,165.0,72.55,71.75,72.8,4.670006,6.879797,11.0,10112.0,0.5385788330078126,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00170000,2024-10-18 19:22:50+00:00,170.0,67.75,66.9,67.65,3.3199997,5.1528788,25.0,11090.0,0.5025684509277344,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00175000,2024-10-18 19:43:26+00:00,175.0,62.6,62.05,63.05,2.5999985,4.3333306,14.0,7434.0,0.5081836291503907,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00180000,2024-10-18 18:38:34+00:00,180.0,58.35,57.5,58.15,3.949997,7.2610235,561.0,26327.0,0.47626256164550784,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00185000,2024-10-18 18:47:06+00:00,185.0,53.53,52.45,53.15,3.2299995,6.4214706,102.0,18803.0,0.44006907592773437,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00190000,2024-10-18 19:51:01+00:00,190.0,48.05,47.75,48.4,2.869999,6.352366,20.0,57523.0,0.4146787048339844,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00195000,2024-10-18 18:16:46+00:00,195.0,44.09,43.3,43.55,3.5,8.622813,21.0,22090.0,0.3845276391601562,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00200000,2024-10-18 19:41:54+00:00,200.0,38.94,38.7,39.0,2.5,6.860593,2695.0,103499.0,0.3645083081054688,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00205000,2024-10-18 19:39:15+00:00,205.0,34.4,34.2,34.35,2.7000008,8.517352,12.0,20481.0,0.3390569024658203,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00210000,2024-10-18 19:58:08+00:00,210.0,29.95,29.8,30.0,2.3500004,8.514494,334.0,26924.0,0.32080757324218745,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00215000,2024-10-18 19:43:06+00:00,215.0,25.65,25.6,25.8,2.25,9.615385,88.0,18406.0,0.3034737622070312,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00220000,2024-10-18 19:48:51+00:00,220.0,21.75,21.65,21.85,1.9500008,9.848489,719.0,30685.0,0.28864236755371087,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00225000,2024-10-18 19:58:21+00:00,225.0,18.06,17.95,18.1,1.9599991,12.173906,364.0,25863.0,0.2738109729003906,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00230000,2024-10-18 19:52:31+00:00,230.0,14.57,14.55,14.75,1.5699997,12.076921,1573.0,28118.0,0.2625195819091797,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00235000,2024-10-18 19:59:44+00:00,235.0,11.6,11.55,11.7,1.4500008,14.285723,1271.0,27381.0,0.251411294555664,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00240000,2024-10-18 19:58:37+00:00,240.0,8.98,8.95,9.05,1.3299994,17.385614,650.0,35545.0,0.2418899053955078,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00245000,2024-10-18 19:49:56+00:00,245.0,6.8,6.7,6.85,1.1500001,20.353983,634.0,20242.0,0.23450472534179687,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00250000,2024-10-18 19:58:53+00:00,250.0,4.95,4.9,5.0,0.80999994,19.565218,2218.0,92637.0,0.22699747619628902,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00255000,2024-10-18 19:56:47+00:00,255.0,3.58,3.5,3.6,0.55999994,18.543045,413.0,36299.0,0.22217574707031246,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00260000,2024-10-18 19:54:11+00:00,260.0,2.48,2.46,2.51,0.4000001,19.230774,682.0,58880.0,0.21759815612792968,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00265000,2024-10-18 19:44:55+00:00,265.0,1.71,1.67,1.73,0.26999998,18.749998,180.0,44791.0,0.21472953247070312,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00270000,2024-10-18 19:54:15+00:00,270.0,1.15,1.13,1.17,0.19,19.791668,301.0,31756.0,0.21253228881835937,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00275000,2024-10-18 19:53:56+00:00,275.0,0.76,0.76,0.8,0.120000005,18.750002,145.0,17032.0,0.21222711608886718,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00280000,2024-10-18 19:54:10+00:00,280.0,0.51,0.51,0.53,0.07999998,18.604647,283.0,34693.0,0.21131159790039059,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00285000,2024-10-18 18:58:08+00:00,285.0,0.36,0.33,0.37,0.07000002,24.13794,225.0,11452.0,0.21314263427734376,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00290000,2024-10-18 19:59:57+00:00,290.0,0.23,0.23,0.25,0.030000001,15.000001,27.0,6482.0,0.21411918701171873,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00295000,2024-10-18 19:56:06+00:00,295.0,0.18,0.15,0.18,0.050000012,38.461548,2.0,388.0,0.2172929833984375,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00300000,2024-10-18 19:55:18+00:00,300.0,0.13,0.12,0.13,0.03999999,44.44443,10975.0,58194.0,0.22022264160156246,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00305000,2024-10-17 18:03:29+00:00,305.0,0.09,0.07,0.09,0.020000003,28.571432,7.0,377.0,0.22217574707031246,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00310000,2024-10-18 19:41:16+00:00,310.0,0.07,0.06,0.08,0.010000002,16.66667,15.0,20588.0,0.2309647216796875,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00315000,2024-10-18 18:29:43+00:00,315.0,0.05,0.04,0.07,0.010000002,25.000006,7.0,274.0,0.23828886718749998,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00320000,2024-10-18 17:44:42+00:00,320.0,0.03,0.03,0.06,0.0,0.0,98.0,17680.0,0.245124736328125,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00325000,2024-10-18 19:02:23+00:00,325.0,0.03,0.02,0.05,0.01,50.0,1.0,318.0,0.25098405273437496,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00330000,2024-10-18 17:00:25+00:00,330.0,0.03,0.02,0.04,0.0,0.0,9.0,484.0,0.25489026367187506,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00335000,2024-10-17 16:47:35+00:00,335.0,0.02,0.02,0.04,0.0,0.0,579.0,174.0,0.26563234375,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00340000,2024-10-18 17:01:17+00:00,340.0,0.02,0.02,0.04,0.0,0.0,2.0,7682.0,0.27539787109374997,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00345000,2024-10-18 16:56:08+00:00,345.0,0.02,0.0,0.03,-0.01,-33.333336,1.0,66.0,0.27637442382812494,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00350000,2024-10-18 18:52:35+00:00,350.0,0.02,0.0,0.03,0.0,0.0,3.0,7885.0,0.28516339843749994,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00355000,2024-10-14 15:43:34+00:00,355.0,0.01,0.0,0.03,0.0,0.0,2.0,233.0,0.29492892578124996,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00360000,2024-10-15 18:19:02+00:00,360.0,0.01,0.0,0.03,0.0,0.0,1.0,6.0,0.30274134765625,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00365000,2024-10-14 15:41:52+00:00,365.0,0.02,0.0,0.01,0.0,0.0,4.0,882.0,0.28125718749999995,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00370000,2024-10-18 13:52:28+00:00,370.0,0.01,0.0,0.02,-0.01,-50.0,29.0,510.0,0.3086006640625,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00375000,2024-10-07 15:32:22+00:00,375.0,0.02,0.0,0.02,0.0,0.0,1.0,298.0,0.31641308593749995,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117C00380000,2024-10-18 13:52:36+00:00,380.0,0.01,0.0,0.02,0.0,0.0,29.0,2242.0,0.3242255078124999,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00005000,2024-10-14 16:11:20+00:00,5.0,0.01,0.0,0.01,0.0,0.0,24.0,5111.0,2.3750040624999995,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00010000,2024-04-11 18:44:15+00:00,10.0,0.01,0.0,0.01,0.0,0.0,47.0,273.0,1.9375003125,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00015000,2024-08-09 17:58:39+00:00,15.0,0.01,0.0,0.01,0.0,0.0,2.0,151.0,1.65625171875,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00020000,2024-08-09 17:52:45+00:00,20.0,0.01,0.0,0.01,0.0,0.0,4.0,1992.0,1.5000025,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00025000,2024-08-23 19:12:08+00:00,25.0,0.01,0.0,0.01,0.0,0.0,5.0,5130.0,1.3437532812499997,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00030000,2024-09-23 18:30:06+00:00,30.0,0.01,0.0,0.01,0.0,0.0,50.0,1821.0,1.2500037499999999,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00035000,2024-10-18 19:49:18+00:00,35.0,0.01,0.0,0.03,0.0,0.0,500.0,2795.0,1.2421912890624998,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00040000,2024-09-10 14:42:26+00:00,40.0,0.01,0.0,0.02,0.0,0.0,1.0,464.0,1.125004375,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00045000,2024-09-10 16:03:35+00:00,45.0,0.01,0.0,0.03,0.0,0.0,11.0,22.0,1.0781296093750001,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00050000,2024-10-11 19:06:40+00:00,50.0,0.01,0.0,0.03,0.0,0.0,111.0,6347.0,1.015629921875,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00055000,2024-09-19 13:45:41+00:00,55.0,0.01,0.01,0.04,0.0,0.0,1.0,582.0,0.992187578125,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00060000,2024-09-30 18:58:00+00:00,60.0,0.02,0.0,0.04,0.0,0.0,10.0,3997.0,0.914063359375,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00065000,2024-10-18 19:48:35+00:00,65.0,0.03,0.0,0.04,0.01,50.0,1009.0,891.0,0.8632826171875,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00070000,2024-10-17 13:30:05+00:00,70.0,0.03,0.01,0.05,0.0,0.0,1.0,1411.0,0.8437515624999999,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00075000,2024-10-18 19:47:27+00:00,75.0,0.03,0.01,0.04,0.0,0.0,3.0,1978.0,0.7851583984375,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00080000,2024-10-18 19:06:13+00:00,80.0,0.03,0.02,0.05,0.0,0.0,2.0,2016.0,0.7656273437500001,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00085000,2024-10-16 16:43:04+00:00,85.0,0.04,0.03,0.06,0.0,0.0,65.0,3960.0,0.7421900781249999,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00090000,2024-10-18 18:10:41+00:00,90.0,0.04,0.03,0.07,-0.010000002,-20.000004,1.0,34330.0,0.710940390625,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00095000,2024-10-16 16:04:49+00:00,95.0,0.06,0.03,0.06,0.0,0.0,6.0,6277.0,0.6640658593750002,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00100000,2024-10-18 18:53:31+00:00,100.0,0.05,0.05,0.06,0.0,0.0,110.0,18219.0,0.6425816992187501,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00105000,2024-10-14 15:55:16+00:00,105.0,0.06,0.05,0.07,0.0,0.0,10.0,20998.0,0.6132851171875001,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00110000,2024-10-18 17:17:56+00:00,110.0,0.07,0.06,0.08,-0.020000003,-22.222225,1.0,7515.0,0.5898478515625001,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00115000,2024-10-18 17:18:11+00:00,115.0,0.08,0.07,0.1,-0.020000003,-20.000004,1.0,5663.0,0.570316796875,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00120000,2024-10-16 15:54:50+00:00,120.0,0.11,0.08,0.11,0.0,0.0,10.0,14504.0,0.5449264257812501,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00125000,2024-10-18 17:59:57+00:00,125.0,0.12,0.1,0.12,-0.020000003,-14.285716,16.0,18759.0,0.523442265625,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00130000,2024-10-18 17:51:45+00:00,130.0,0.12,0.11,0.13,-0.030000009,-20.000004,110.0,23882.0,0.5039112109375,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00135000,2024-10-18 17:12:26+00:00,135.0,0.15,0.13,0.15,-0.030000001,-16.666668,10.0,19158.0,0.48242705078125003,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00140000,2024-10-16 18:00:59+00:00,140.0,0.2,0.16,0.18,0.0,0.0,6.0,20691.0,0.46484910156250003,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00145000,2024-10-17 18:16:22+00:00,145.0,0.23,0.19,0.21,0.0,0.0,1.0,14668.0,0.4458063232421875,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00150000,2024-10-18 16:04:22+00:00,150.0,0.24,0.22,0.24,-0.030000016,-11.111116,4.0,15953.0,0.42578699218750005,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00155000,2024-10-16 18:01:07+00:00,155.0,0.32,0.25,0.28,0.0,0.0,9.0,13475.0,0.4074766284179688,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00160000,2024-10-18 19:19:51+00:00,160.0,0.31,0.29,0.32,-0.03999999,-11.428569,52.0,28408.0,0.38794557373046873,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00165000,2024-10-18 17:31:31+00:00,165.0,0.36,0.34,0.37,-0.049999982,-12.195118,16.0,20066.0,0.36939107177734376,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00170000,2024-10-18 17:52:50+00:00,170.0,0.4,0.4,0.43,-0.09,-18.367348,256.0,44277.0,0.3513248461914062,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00175000,2024-10-18 19:56:59+00:00,175.0,0.48,0.47,0.5,-0.08000001,-14.285716,433.0,27622.0,0.3332586206054688,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00180000,2024-10-18 19:20:39+00:00,180.0,0.57,0.57,0.6,-0.100000024,-14.925376,493.0,64630.0,0.3171455004882812,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00185000,2024-10-18 19:49:40+00:00,185.0,0.72,0.69,0.72,-0.13,-15.294117,144.0,30314.0,0.3007882421875,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00190000,2024-10-18 19:35:45+00:00,190.0,0.88,0.86,0.89,-0.19000006,-17.757013,842.0,40929.0,0.2863840893554687,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00195000,2024-10-18 19:58:54+00:00,195.0,1.08,1.1,1.12,-0.21999991,-16.923069,272.0,23632.0,0.27307855834960937,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00200000,2024-10-18 19:44:52+00:00,200.0,1.42,1.39,1.44,-0.24000001,-14.457832,3486.0,108091.0,0.2612378564453125,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00205000,2024-10-18 19:08:20+00:00,205.0,1.83,1.82,1.87,-0.36,-16.438356,186.0,19613.0,0.25012956909179684,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00210000,2024-10-18 19:23:30+00:00,210.0,2.46,2.4,2.45,-0.45000005,-15.463919,561.0,21139.0,0.24005886901855467,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00215000,2024-10-18 19:59:04+00:00,215.0,3.2,3.15,3.25,-0.5999999,-15.789472,301.0,21157.0,0.23157506713867188,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00220000,2024-10-18 19:52:14+00:00,220.0,4.25,4.15,4.25,-0.6999998,-14.141411,1865.0,30372.0,0.2224198852539062,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00225000,2024-10-18 19:55:21+00:00,225.0,5.45,5.4,5.5,-1.0,-15.503876,496.0,12537.0,0.21283746154785155,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00230000,2024-10-18 19:50:26+00:00,230.0,7.05,7.0,7.15,-1.25,-15.06024,2730.0,17288.0,0.2051165914916992,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00235000,2024-10-18 19:42:36+00:00,235.0,9.12,9.05,9.15,-1.4800005,-13.962269,173.0,9805.0,0.1966938241577148,False,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00240000,2024-10-18 19:43:12+00:00,240.0,11.55,11.5,11.6,-1.8499994,-13.805966,299.0,3223.0,0.18882036773681643,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00245000,2024-10-18 16:59:40+00:00,245.0,14.17,14.35,14.6,-3.1299992,-18.092482,69.0,641.0,0.18320518951416015,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00250000,2024-10-18 19:56:38+00:00,250.0,17.8,17.7,18.0,-1.9500008,-9.873422,333.0,4985.0,0.1765524240112305,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00255000,2024-10-18 19:23:13+00:00,255.0,21.65,21.5,21.8,-0.40999985,-1.8585669,159.0,306.0,0.16919776123046876,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00260000,2024-10-18 13:44:46+00:00,260.0,25.91,25.65,26.0,-2.6900005,-9.405596,1.0,72.0,0.16266706481933596,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00265000,2024-10-16 19:03:58+00:00,265.0,33.8,30.1,30.55,0.0,0.0,3.0,4.0,0.15943223388671873,True,REGULAR,USD,2025-01-17,AAPL
AAPL250117P00270000,2024-10-14 16:02:44+00:00,270.0,39.65,34.75,36.0,0.0,0.0,1.0,1.0,0.20447572875976558,True,REGULAR,USD,2025-01-17,AAPL
